
@197	-3324.5	-3161.5	-3334.5	-3032	
@198	-1750	-1684.5	-1869	-1631	
@199	-4049.5	-3986.5	-4219.5	-3976	
@200	-4248.5	-4064.5	-4318	-4054	
@201	-3754.5	-3652	-3768.5	-3649.5	
@202	-1414.5	-1310.5	-1427.5	-1294.5	
@203	-3934.5	-3779.5	-3945.5	-3710.5	
@204	-1108	-1020.5	-1120	-995.5	
@205	-1374.5	-1233.5	-1384.5	-1218.5	
@206	-4418.5	-4364.5	-4455	-4354.5	
@207	-3348	-3122.5	-3353	-3105	
@208	-3792.5	-3707.5	-3929.5	-3656	
@209	-1735	-1634.5	-1741	-1623.5	
@210	-1211	-1123	-1255.5	-1055.5	
@211	-4315	-4070.5	-4322.5	-4055	
@212	-1871	-1697.5	-1877.5	-1691	
@213	-1268.5	-1201	-1369.5	-1125	
@214	-1209	-1118.5	-1219.5	-1054	
@215	-1751.5	-1685.5	-1870	-1631.5	
@216	-1875	-1748.5	-1882.5	-1740.5	
@217	-2844	-2583.5	-2855.5	-2575	
@218	-3700	-3643.5	-3707.5	-3638.5	
@219	-2444.5	-2292	-2458	-2235	
@220	-3757.5	-3654.5	-3773.5	-3651	
@221	-3627	-3528.5	-3631.5	-3522.5	
@222	-1887.5	-1773.5	-1919	-1749.5	
@223	-2834	-2578.5	-2849.5	-2504	
@224	-1373.5	-1233	-1384.5	-1217.5	
@225	-4224	-4047.5	-4233	-4042.5	
@226	-1124	-1048	-1201	-1018	
@227	-2831.5	-2574.5	-2845	-2498.5	
@228	-3328.5	-3162	-3338	-3095	
@229	-3628.5	-3528.5	-3631.5	-3524.5	
@230	-2289.5	-2203.5	-2341	-2148	
@231	-2908	-2889.5	-2916	-2882.5	
@232	-3596.5	-3379	-3623	-3375	
@233	-1668	-1542	-1726	-1536	
@234	-2833.5	-2576	-2848.5	-2500.5	
@235	-4986	-4902	-4996.5	-4845.5	
@236	-3334	-3152.5	-3339	-3101	
@237	-3324.5	-3161	-3334.5	-3033	
@238	-1282.5	-1216	-1379.5	-1132	
@239	-1377.5	-1260	-1389.5	-1222.5	
@240	-1281	-1215.5	-1378.5	-1131.5	
@241	-1597	-1500	-1610	-1458	
@242	-2846	-2627	-2861	-2578.5	
@243	-3624.5	-3562.5	-3633.5	-3515.5	
@244	-3701.5	-3648	-3757	-3640	
@245	-4935.5	-4838	-4945	-4792	
@246	-2844.5	-2621.5	-2856	-2576	
@247	-1601.5	-1505	-1610.5	-1501	
@248	-3942	-3795.5	-3946.5	-3789.5	
@249	-1619.5	-1542.5	-1676.5	-1530	
@250	-1405.5	-1303.5	-1416	-1286	
@251	-3338.5	-3144.5	-3343	-3103	
@252	-3779.5	-3707.5	-3901	-3653.5	
@253	-3705.5	-3650.5	-3762	-3644.5	
@254	-2124.5	-1975	-2133	-1949.5	
@255	-3766	-3658.5	-3791	-3651.5	
@256	-1279.5	-1214.5	-1378	-1131	
@257	-1686.5	-1625.5	-1739	-1614.5	
@258	-2830.5	-2574	-2845	-2497.5	
@259	-1598.5	-1503	-1610.5	-1499.5	
@260	-3632.5	-3530	-3634.5	-3526.5	
@261	-3326	-3163.5	-3337.5	-3089.5	
@262	-1115	-1047.5	-1191	-1009.5	
@263	-4795.5	-4722.5	-4834.5	-4717	
@264	-1687	-1625.5	-1739	-1615	
@265	-3946	-3804.5	-3953	-3796.5	
@266	-3701.5	-3646	-3711.5	-3638.5	
@267	-3345	-3122	-3350.5	-3104.5	
@268	-3326.5	-3163	-3336.5	-3093	
@269	-3322	-3093	-3332	-3024	
@270	-3505	-3373	-3515	-3370	
@271	-4440	-4357.5	-4444.5	-4354.5	
@272	-3944	-3798	-3947.5	-3794	
@273	-4307.5	-4064	-4318	-4054.5	
@274	-3504.5	-3373	-3515.5	-3369.5	
@275	-3324.5	-3159.5	-3333	-3027	
@276	-4043	-3984.5	-4155	-3971	
@277	-1494	-1432	-1499.5	-1421	
@278	-4225.5	-4051.5	-4234.5	-4046	
@279	-3324.5	-3161.5	-3334	-3030	
@280	-3360.5	-3139.5	-3366	-3105	
@281	-1611.5	-1543.5	-1625	-1518.5	
@282	-3513.5	-3378	-3523.5	-3371.5	
@283	-1869.5	-1696	-1877.5	-1689.5	
@284	-2559.5	-2466	-2569.5	-2459.5	
@285	-1399.5	-1299.5	-1412.5	-1278	
@286	-1391.5	-1288.5	-1405	-1269	
@287	-2444.5	-2293.5	-2458.5	-2237.5	
@288	-3325.5	-3162.5	-3337	-3089.5	
@289	-3507.5	-3377	-3519.5	-3370.5	
@290	-3759	-3656.5	-3779.5	-3651.5	
@291	-2288	-2203.5	-2340	-2147	
@292	-1380	-1266	-1396.5	-1228	
@293	-1489.5	-1416.5	-1495.5	-1409.5	
@294	-3704	-3648	-3760	-3640.5	
@295	-3001	-2919.5	-3024	-2908.5	
@296	-2560	-2469	-2569.5	-2463.5	
@297	-1887	-1773	-1916.5	-1749	
@298	-3704.5	-3649.5	-3761	-3642	
@299	-3941	-3796	-3946	-3789.5	
@300	-4830.5	-4724.5	-4840.5	-4718.5	
@301	-3770	-3660.5	-3887	-3652	
@302	-3783	-3707.5	-3904.5	-3654	
@303	-3938.5	-3791	-3945.5	-3778.5	
@304	-2455.5	-2345	-2463.5	-2298	
@305	-3366.5	-3196	-3482	-3118	
@306	-3520	-3379	-3611.5	-3373.5	
@307	-3520	-3379	-3613	-3373	
@308	-3508.5	-3377.5	-3519.5	-3372	
@309	-1879	-1766.5	-1884.5	-1744.5	
@310	-1685.5	-1619.5	-1739	-1561.5	
@311	-3751.5	-3652	-3766.5	-3649.5	
@312	-2398	-2208	-2451	-2202.5	
@313	-4034.5	-3964.5	-4042.5	-3954.5	
@314	-1493.5	-1425	-1498	-1417.5	
@315	-3524.5	-3378.5	-3621.5	-3374.5	
@316	-4242	-4061.5	-4312.5	-4052	
@317	-3324.5	-3162	-3334.5	-3032.5	
@318	-1368.5	-1225	-1382.5	-1212	
@319	-1738.5	-1639	-1744.5	-1624	
@320	-1270.5	-1208.5	-1374	-1126	
@321	-2560	-2468.5	-2569.5	-2462.5	
@322	-1889.5	-1773.5	-1924.5	-1763.5	
@323	-2863.5	-2669	-2871.5	-2630	
@324	-1264.5	-1198.5	-1365.5	-1124.5	
@325	-2892.5	-2779	-2899.5	-2700.5	
@326	-1492	-1424.5	-1497.5	-1417	
@327	-1936.5	-1879.5	-1955	-1774.5	
@328	-1111	-1034.5	-1184.5	-1002	
@329	-3625	-3564.5	-3633	-3516	
@330	-3758	-3656	-3779	-3651	
@331	-3504.5	-3371.5	-3512.5	-3369	
@332	-2188.5	-2039	-2195	-2033	
@333	-1388.5	-1285.5	-1404.5	-1265	
@334	-3624.5	-3517	-3629.5	-3380	
@335	-2119.5	-1970	-2132	-1945	
@336	-3956.5	-3810.5	-3964	-3800.5	
@337	-4247	-4062	-4317	-4052.5	
@338	-3624	-3524	-3632	-3385	
@339	-2395.5	-2208.5	-2450.5	-2201.5	
@340	-2448	-2299.5	-2457.5	-2290.5	
@341	-2465.5	-2347	-2469.5	-2305	
@342	-2865.5	-2672.5	-2873.5	-2631	
@343	-2450.5	-2342.5	-2459.5	-2297.5	
@344	-1609.5	-1543	-1620	-1518.5	
@345	-2993	-2923	-3076	-2912.5	
@346	-3624.5	-3563.5	-3633.5	-3515	
@347	-3624	-3522	-3632	-3382.5	
@348	-2029.5	-1953	-2126	-1934	
@349	-1192	-1057.5	-1209.5	-1047	
@350	-1493.5	-1428.5	-1499	-1419	
@351	-2879	-2702.5	-2887.5	-2674.5	
@352	-1875.5	-1748.5	-1882	-1741.5	
@353	-4608.5	-4504.5	-4672.5	-4492.5	
@354	-1384.5	-1282	-1403.5	-1261.5	
@355	-2189.5	-2040	-2195.5	-2033	
@356	-1489.5	-1415	-1496	-1407	
@357	-2192	-2044	-2198.5	-2034	
@358	-2864.5	-2672	-2873	-2630.5	
@359	-2286	-2202.5	-2339	-2144.5	
@360	-3508	-3377.5	-3519.5	-3371.5	
@361	-3625.5	-3559.5	-3632.5	-3520	
@362	-2019.5	-1944	-2033	-1896.5	
@363	-3329	-3159.5	-3337.5	-3095.5	
@364	-4446.5	-4365	-4483	-4356	
@365	-1505	-1449	-1517	-1434	
@366	-1880	-1770.5	-1886.5	-1747.5	
@367	-1684.5	-1613.5	-1736	-1543	
@368	-2187	-2039	-2195	-2032.5	
@369	-1609.5	-1541.5	-1620	-1518	
@370	-3339.5	-3140.5	-3344.5	-3102.5	
@371	-2872	-2697	-2879.5	-2667	
@372	-1377.5	-1257	-1388	-1219.5	
@373	-3333.5	-3153.5	-3339	-3100.5	
@374	-2857	-2633.5	-2868.5	-2623	
@375	-4224.5	-4048.5	-4233.5	-4043.5	
@376	-4227.5	-4053	-4236.5	-4047.5	
@377	-4607.5	-4505	-4672	-4492	
@378	-3704	-3649	-3761	-3642	
@379	-1285.5	-1218.5	-1381.5	-1198.5	
@380	-2456.5	-2345.5	-2464.5	-2298.5	
@381	-1737	-1635.5	-1741.5	-1624.5	
@382	-4934.5	-4802.5	-4943.5	-4791.5	
@383	-3935.5	-3789	-3947	-3769.5	
@384	-1866.5	-1694	-1876	-1687	
@385	-1685.5	-1624	-1739	-1612.5	
@386	-4042	-3982	-4150	-3967.5	
@387	-3500.5	-3370	-3512.5	-3366.5	
@388	-3954.5	-3809.5	-3961.5	-3800.5	
@389	-2467.5	-2347.5	-2472.5	-2307.5	
@390	-2201.5	-2138.5	-2281.5	-2048.5	
@391	-1730.5	-1634	-1740.5	-1619.5	
@392	-3004.5	-2898	-3008.5	-2895	
@393	-3319.5	-3030	-3330	-3018.5	
@394	-4424	-4359	-4446.5	-4354.5	
@395	-1614.5	-1543.5	-1662.5	-1517.5	
@396	-2020	-1944.5	-2033.5	-1896.5	
@397	-3014.5	-2924.5	-3085.5	-2915	
@398	-2460	-2347	-2466.5	-2303	
@399	-2284.5	-2153.5	-2294.5	-2141	
@400	-4657.5	-4549.5	-4683	-4542	
@401	-1687	-1625.5	-1739	-1615	
@402	-4229.5	-4054.5	-4238.5	-4049	
@403	-1259	-1130	-1271.5	-1121	
@404	-1214.5	-1124	-1258.5	-1058	
@405	-3524.5	-3378.5	-3621.5	-3374.5	
@406	-1408	-1304.5	-1418.5	-1287.5	
@407	-4228.5	-4054	-4238	-4048	
@408	-3325.5	-3162.5	-3336	-3042	
@409	-1419.5	-1315	-1433	-1298	
@410	-3510	-3378.5	-3522	-3372	
@411	-3503.5	-3372.5	-3513.5	-3369.5	
@412	-4040	-3975.5	-4045	-3966	
@413	-2559	-2459.5	-2569	-2349.5	
@414	-3711.5	-3651	-3763.5	-3648	
@415	-1871.5	-1743	-1879	-1694.5	
@416	-1744.5	-1682	-1861.5	-1629.5	
@417	-3617	-3382	-3627	-3376	
@418	-1748	-1683.5	-1867	-1631	
@419	-4223.5	-4045	-4231	-3995.5	
@420	-1495	-1441.5	-1502.5	-1426	
@421	-1378	-1260	-1389	-1222.5	
@422	-4321	-4173	-4329	-4062	
@423	-1945.5	-1890.5	-2014.5	-1828.5	
@424	-1873	-1744.5	-1879.5	-1697	
@425	-3628.5	-3528.5	-3631.5	-3524.5	
@426	-1441.5	-1403.5	-1493	-1317	
@427	-3004.5	-2916.5	-3019.5	-2908	
@428	-1609	-1534	-1616	-1516	
@429	-4034	-3960.5	-4041	-3952	
@430	-4332	-4258.5	-4340	-4248.5	
@431	-1878	-1766.5	-1884	-1744.5	
@432	-4248	-4062.5	-4317	-4054	
@433	-3978	-3819.5	-3985	-3806	
@434	-2132	-2034	-2189.5	-1983.5	
@435	-1877	-1765	-1882.5	-1743.5	
@436	-3076.5	-2927.5	-3093	-2919	
@437	-2139.5	-2039	-2195	-2031.5	
@438	-4425	-4358.5	-4445.5	-4354.5	
@439	-1381	-1269	-1398.5	-1231.5	
@440	-2137	-2037	-2194	-2027.5	
@441	-4491	-4371	-4532	-4361.5	
@442	-4658	-4549.5	-4683	-4542	
@443	-1949	-1891.5	-2018	-1880	
@444	-2285.5	-2199.5	-2335	-2142	
@445	-3757	-3653.5	-3771.5	-3650.5	
@446	-1878.5	-1766.5	-1884	-1744.5	
@447	-3346.5	-3121	-3352	-3105	
@448	-4532.5	-4453	-4546	-4445.5	
@449	-1726.5	-1628	-1739	-1616.5	
@450	-4220.5	-3999	-4227	-3991.5	
@451	-3624	-3517.5	-3630	-3380	
@452	-3004	-2917.5	-3019.5	-2908.5	
@453	-1534.5	-1496.5	-1606	-1446.5	
@454	-2399.5	-2209.5	-2451	-2204	
@455	-2272	-2140.5	-2284.5	-2059.5	
@456	-1186	-1050	-1204	-1019.5	
@457	-1493.5	-1427.5	-1498.5	-1418.5	
@458	-2876	-2700.5	-2883.5	-2672	
@459	-3976	-3948	-4034	-3810.5	
@460	-2833.5	-2575	-2846	-2499.5	
@461	-2851	-2631.5	-2866.5	-2583.5	
@462	-2439.5	-2284.5	-2454	-2208	
@463	-3784.5	-3707.5	-3906	-3654.5	
@464	-1609.5	-1535.5	-1617.5	-1516.5	
@465	-2286	-2203	-2339	-2145	
@466	-2844	-2583.5	-2856	-2575	
@467	-3349	-3121	-3354	-3105	
@468	-1534.5	-1496.5	-1606	-1447	
@469	-3636	-3532.5	-3639	-3526.5	
@470	-2283.5	-2152	-2294.5	-2140.5	
@471	-3698	-3639	-3706	-3635	
@472	-2873.5	-2699	-2881	-2670.5	
@473	-4534	-4453	-4546.5	-4445.5	
@474	-1114.5	-1045	-1189.5	-1007.5	
@475	-2910	-2893.5	-2922.5	-2882	
@476	-1889.5	-1773.5	-1925.5	-1764	
@477	-4328.5	-4254	-4335	-4246	
@478	-3022.5	-2925	-3089.5	-2916	
@479	-4654.5	-4549.5	-4682.5	-4542	
@480	-2912	-2893.5	-3000	-2882	
@481	-4439	-4341.5	-4443	-4338.5	
@482	-2559.5	-2466.5	-2569.5	-2460	
@483	-3769	-3659.5	-3794.5	-3651.5	
@484	-2125	-1976.5	-2133	-1953	
@485	-3330.5	-3159	-3337.5	-3098	
@486	-4227	-4053	-4236.5	-4047	
@487	-1417	-1315	-1431.5	-1296	
@488	-3449.5	-3378.5	-3520.5	-3372	
@489	-4438.5	-4356	-4444.5	-4351.5	
@490	-1364.5	-1223	-1382.5	-1206.5	
@491	-3945	-3804.5	-3952	-3796	
@492	-3624	-3521.5	-3631.5	-3382	
@493	-3502	-3371	-3512	-3367.5	
@494	-2865	-2672.5	-2873.5	-2631	
@495	-2864.5	-2670.5	-2873	-2630	
@496	-3505.5	-3374	-3516.5	-3370	
@497	-1377.5	-1258.5	-1389	-1220	
@498	-3503	-3372.5	-3513.5	-3369.5	
@499	-2445.5	-2298	-2458	-2287.5	
@500	-3931	-3770.5	-3942	-3707.5	
@501	-2994	-2923	-3075.5	-2912.5	
@502	-3086	-2929.5	-3262.5	-2919.5	
@503	-3504.5	-3373	-3515	-3369.5	
@504	-3631.5	-3530	-3634	-3525.5	
@505	-1496	-1444	-1504.5	-1427	
@506	-3944.5	-3798.5	-3948	-3794	
@507	-1490	-1418.5	-1496	-1411	
@508	-2394	-2208.5	-2449.5	-2201.5	
@509	-1408	-1304.5	-1418.5	-1288.5	
@510	-1939	-1886.5	-2010	-1780.5	
@511	-1209.5	-1120	-1221.5	-1054.5	
@512	-1764.5	-1689	-1873	-1640.5	
@513	-3016.5	-2924.5	-3085.5	-2915	
@514	-3709.5	-3651	-3762.5	-3647	
@515	-4246	-4061.5	-4317	-4052	
@516	-1945.5	-1891	-2015	-1828.5	
@517	-1494	-1432.5	-1499.5	-1421	
@518	-2023.5	-1947.5	-2114.5	-1899.5	
@519	-2558.5	-2460.5	-2569.5	-2350.5	
@520	-3330.5	-3161	-3338	-3098.5	
@521	-1409	-1305.5	-1419	-1289.5	
@522	-3360	-3138.5	-3366	-3104.5	
@523	-1944.5	-1889.5	-2013.5	-1827.5	
@524	-1377	-1263.5	-1392.5	-1224.5	
@525	-3492	-3368	-3509.5	-3361.5	
@526	-1879.5	-1767	-1884.5	-1745	
@527	-2575.5	-2489.5	-2619	-2470.5	
@528	-1364.5	-1222.5	-1382.5	-1206.5	
@529	-4229.5	-4055	-4238.5	-4049	
@530	-3652.5	-3634.5	-3704	-3630	
@531	-2129.5	-1983	-2138	-1971.5	
@532	-3941.5	-3796	-3946.5	-3789.5	
@533	-4609	-4506	-4672	-4493.5	
@534	-4439.5	-4350	-4443.5	-4346	
@535	-1621	-1542.5	-1680	-1531	
@536	-1418.5	-1315	-1432.5	-1297.5	
@537	-1364.5	-1223.5	-1382.5	-1206.5	
@538	-1610	-1544	-1621	-1527.5	
@539	-1736	-1635	-1741	-1624.5	
@540	-1491.5	-1422	-1497	-1415	
@541	-2615	-2490.5	-2622	-2474.5	
@542	-1737.5	-1639	-1743.5	-1624	
@543	-3347.5	-3120.5	-3352.5	-3105	
@544	-1509.5	-1449.5	-1529.5	-1439	
@545	-2863.5	-2668	-2870.5	-2629.5	
@546	-4244.5	-4062.5	-4316	-4052	
@547	-1745.5	-1683.5	-1864.5	-1629.5	
@548	-3524.5	-3378.5	-3621.5	-3374.5	
@549	-1897.5	-1774.5	-1933	-1767.5	
@550	-3363.5	-3190.5	-3368.5	-3110	
@551	-4226	-4053	-4235.5	-4047	
@552	-4309.5	-4064.5	-4318.5	-4054.5	
@553	-2993.5	-2922.5	-3076	-2912.5	
@554	-4237	-4059.5	-4248	-4050	
@555	-1377	-1264	-1393.5	-1224.5	
@556	-1434	-1326.5	-1448	-1307	
@557	-2464.5	-2347	-2469	-2305.5	
@558	-4042	-3981	-4150	-3966.5	
@559	-2845.5	-2628	-2862	-2579	
@560	-4687	-4603.5	-4704.5	-4549.5	
@561	-2994.5	-2922	-3074	-2911.5	
@562	-3790	-3708	-3930	-3655.5	
@563	-1739.5	-1639.5	-1746.5	-1624	
@564	-3324.5	-3160.5	-3333.5	-3029	
@565	-1123.5	-1048.5	-1201.5	-1018	
@566	-4040.5	-3978	-4046	-3967.5	
@567	-2456.5	-2345.5	-2464	-2298.5	
@568	-2198	-2061	-2271.5	-2038.5	
@569	-1203	-1079	-1212	-1051	
@570	-3615.5	-3382	-3627	-3375.5	
@571	-3631	-3529	-3633.5	-3525.5	
@572	-3705.5	-3652	-3762.5	-3645.5	
@573	-1596	-1499.5	-1609.5	-1455	
@574	-1736	-1634.5	-1741	-1624.5	
@575	-2833	-2574.5	-2846.5	-2499.5	
@576	-2872	-2695.5	-2879	-2665.5	
@577	-3328.5	-3160.5	-3337.5	-3095	
@578	-2444.5	-2293.5	-2458.5	-2237.5	
@579	-2016	-1925.5	-2024	-1892.5	
@580	-3524	-3378.5	-3621	-3374.5	
@581	-4450	-4366	-4486.5	-4357.5	
@582	-3634	-3531	-3637	-3526.5	
@583	-1607.5	-1518.5	-1612.5	-1510.5	
@584	-4439.5	-4357	-4444.5	-4353.5	
@585	-2564.5	-2474	-2571.5	-2467.5	
@586	-3006	-2911.5	-3015	-2905.5	
@587	-1491	-1420.5	-1496	-1414.5	
@588	-4215	-3992.5	-4225.5	-3985	
@589	-1621.5	-1542.5	-1680	-1531	
@590	-2025	-1953	-2124.5	-1925	
@591	-1743	-1643	-1860	-1626	
@592	-4320.5	-4170.5	-4327.5	-4059.5	
@593	-3321.5	-3090.5	-3331	-3022	
@594	-1749.5	-1684	-1868.5	-1631	
@595	-2920	-2894.5	-3008	-2885.5	
@596	-3507	-3377	-3519.5	-3370.5	
@597	-1440.5	-1401.5	-1492.5	-1315.5	
@598	-4031	-3957.5	-4040.5	-3950	
@599	-1609	-1532	-1615	-1514.5	
@600	-1873	-1744.5	-1879.5	-1697	
@601	-2886	-2705	-2892	-2697	
@602	-1881.5	-1772	-1890	-1748	
@603	-4031.5	-3959	-4040.5	-3950.5	
@604	-1391.5	-1289	-1405.5	-1269	
@605	-2119.5	-1970	-2131.5	-1945	
@606	-4777	-4719	-4824.5	-4704.5	
@607	-4225	-4049	-4234	-4044.5	
@608	-2291.5	-2203	-2394.5	-2148	
@609	-4045.5	-3987	-4212.5	-3973	
@610	-4048.5	-3986	-4215	-3976	
@611	-1365.5	-1224	-1383	-1208	
@612	-3324.5	-3163.5	-3335.5	-3039.5	
@613	-2338.5	-2204.5	-2439	-2197.5	
@614	-2450.5	-2339	-2458	-2294.5	
@615	-4439	-4340.5	-4442.5	-4337	
@616	-4994.5	-4935	-5020	-4851	
@617	-1610	-1543.5	-1621	-1527	
@618	-3352	-3122.5	-3357.5	-3104	
@619	-4238.5	-4060.5	-4309.5	-4051	
@620	-1611.5	-1543.5	-1624.5	-1518.5	
@621	-3700	-3640	-3706.5	-3635.5	
@622	-1276	-1214	-1376.5	-1129.5	
@623	-3515	-3378.5	-3526	-3371.5	
@624	-3366	-3197	-3481.5	-3118	
@625	-4047	-3986.5	-4214.5	-3975.5	
@626	-2451.5	-2340.5	-2459	-2295	
@627	-1867.5	-1694	-1876	-1687.5	
@628	-1107	-1012	-1119	-989	
@629	-4225	-4049	-4234.5	-4044.5	
@630	-2273	-2140	-2284.5	-2061.5	
@631	-1119.5	-1049	-1196	-1013.5	
@632	-1894	-1774	-1929.5	-1766.5	
@633	-2856	-2633	-2868.5	-2622	
@634	-1381.5	-1274.5	-1402.5	-1257	
@635	-4042	-3980.5	-4049	-3966	
@636	-1263.5	-1131.5	-1281	-1122.5	
@637	-3700.5	-3644.5	-3708.5	-3638.5	
@638	-3325.5	-3163.5	-3336.5	-3090	
@639	-3338	-3144.5	-3343.5	-3102.5	
@640	-2293.5	-2202.5	-2396	-2149.5	
@641	-2442.5	-2289.5	-2457	-2232.5	
@642	-4349.5	-4273.5	-4357.5	-4260	
@643	-1210	-1122	-1252.5	-1054.5	
@644	-4040	-3978	-4046	-3967.5	
@645	-2843	-2582.5	-2855	-2574.5	
@646	-3937	-3789.5	-3946	-3773.5	
@647	-3341	-3128	-3347	-3103.5	
@648	-1959	-1893.5	-2019.5	-1884.5	
@649	-1397	-1295	-1409.5	-1274.5	
@650	-2450.5	-2342	-2459.5	-2296.5	
@651	-2621	-2496	-2830	-2484.5	
@652	-1745.5	-1683.5	-1864.5	-1629.5	
@653	-4324.5	-4241	-4332.5	-4168.5	
@654	-4231	-4055	-4239.5	-4049.5	
@655	-3944.5	-3798.5	-3948	-3794	
@656	-5043.5	-4989.5	-5055	-4945.5	
@657	-3333	-3153.5	-3339	-3100.5	
@658	-2992.5	-2923	-3078.5	-2913	
@659	-1685	-1618	-1738.5	-1544.5	
@660	-4438	-4353	-4443.5	-4349	
@661	-3631	-3529	-3633.5	-3525.5	
@662	-2458	-2346	-2465	-2300.5	
@663	-2857.5	-2633	-2868.5	-2623	
@664	-3515.5	-3378.5	-3526.5	-3371.5	
@665	-4708.5	-4611	-4719.5	-4551	
@666	-3328.5	-3159.5	-3337.5	-3095.5	
@667	-1687	-1626	-1739	-1615	
@668	-1380.5	-1269	-1398.5	-1231.5	
@669	-3484.5	-3354.5	-3494	-3340	
@670	-3495	-3369.5	-3512	-3364.5	
@671	-2130.5	-2029	-2139.5	-1976	
@672	-2883	-2704	-2890.5	-2694	
@673	-3492.5	-3365.5	-3506	-3359.5	
@674	-3323	-3093	-3332	-3024.5	
@675	-3324	-3160.5	-3333.5	-3028.5	
@676	-2294.5	-2203	-2399	-2151.5	
@677	-4213	-3990	-4224.5	-3982	
@678	-1879.5	-1771	-1887	-1747.5	
@679	-3505.5	-3378.5	-3520	-3372	
@680	-1951.5	-1892.5	-2018.5	-1881	
@681	-5033.5	-4953	-5047	-4942.5	
@682	-1395.5	-1293.5	-1408.5	-1270.5	
@683	-1954.5	-1893	-2018	-1883	
@684	-1605.5	-1513	-1611	-1507	
@685	-1279.5	-1214.5	-1378	-1130.5	
@686	-1737.5	-1636.5	-1743	-1624	
@687	-3327	-3164.5	-3337	-3094	
@688	-1879.5	-1770	-1886	-1747.5	
@689	-2339.5	-2206	-2445	-2199.5	
@690	-1251	-1125.5	-1264	-1111	
@691	-1615	-1543.5	-1664.5	-1518	
@692	-4437	-4340	-4442.5	-4335.5	
@693	-1876.5	-1750.5	-1882	-1743	
@694	-2009.5	-1901	-2021.5	-1889	
@695	-2863	-2669	-2871.5	-2629.5	
@696	-2286	-2203	-2339	-2144.5	
@697	-3628.5	-3528.5	-3631.5	-3524.5	
@698	-2285.5	-2202.5	-2338	-2144.5	
@699	-2441.5	-2289.5	-2457.5	-2232.5	
@700	-3525.5	-3378.5	-3622.5	-3375	
@701	-3624.5	-3524.5	-3632.5	-3387	
@702	-1871.5	-1742.5	-1879	-1693.5	
@703	-1383.5	-1279.5	-1404	-1259.5	
@704	-1938.5	-1884.5	-2007.5	-1778	
@705	-4327	-4251	-4335.5	-4240.5	
@706	-3757.5	-3653.5	-3772	-3650.5	
@707	-3006	-2910	-3014.5	-2905	
@708	-3492.5	-3367	-3508	-3360.5	
@709	-3507.5	-3378.5	-3521	-3372	
@710	-1685.5	-1622	-1739.5	-1565.5	
@711	-1119.5	-1049	-1196.5	-1013	
@712	-1199	-1059	-1211	-1050.5	
@713	-2843	-2581.5	-2854	-2574.5	
@714	-3359.5	-3133.5	-3364.5	-3104	
@715	-1939	-1887.5	-2010.5	-1781	
@716	-2198	-2061.5	-2271.5	-2038.5	
@717	-3506	-3375	-3518	-3370.5	
@718	-3700	-3640	-3706	-3635.5	
@719	-1120	-1049.5	-1198	-1014	
@720	-3361	-3142	-3366.5	-3105.5	
@721	-2279	-2142.5	-2285.5	-2138	
@722	-2453.5	-2343.5	-2461	-2298.5	
@723	-4224.5	-4047.5	-4233.5	-4042.5	
@724	-2186	-2039	-2195	-2032.5	
@725	-3499	-3369.5	-3512.5	-3366	
@726	-2139	-2037.5	-2194.5	-2030	
@727	-2862.5	-2666	-2869.5	-2628	
@728	-4324.5	-4245.5	-4332.5	-4172.5	
@729	-3326	-3164.5	-3337	-3091	
@730	-1606	-1510	-1611	-1505.5	
@731	-1251	-1125	-1264	-1112	
@732	-3758	-3657	-3782.5	-3651.5	
@733	-4235.5	-4058.5	-4246.5	-4050	
@734	-3004.5	-2917.5	-3020	-2909	
@735	-1208.5	-1118.5	-1219.5	-1054	
@736	-1604.5	-1506.5	-1610.5	-1502.5	
@737	-3758	-3656	-3779	-3651	
@738	-1124	-1047.5	-1200.5	-1017.5	
@739	-3951	-3806.5	-3957.5	-3798.5	
@740	-1609.5	-1532	-1615	-1515	
@741	-3624.5	-3563.5	-3633	-3412.5	
@742	-1742.5	-1643	-1860	-1625	
@743	-2019.5	-1944	-2033.5	-1896	
@744	-2992.5	-2923	-3077.5	-2912.5	
@745	-2131	-2033.5	-2189.5	-1982	
@746	-3757	-3652.5	-3771	-3650	
@747	-1949	-1891	-2018.5	-1880	
@748	-3935	-3785.5	-3946	-3713.5	
@749	-2198.5	-2064	-2274	-2039	
@750	-2200.5	-2135	-2276	-2041	
@751	-2138.5	-2037	-2194.5	-2029.5	
@752	-3945	-3802	-3950	-3795.5	
@753	-3705.5	-3651.5	-3762.5	-3645	
@754	-3503.5	-3373	-3515	-3369.5	
@755	-2861.5	-2665	-2869.5	-2626.5	
@756	-2136	-2037.5	-2194	-2027.5	
@757	-2626	-2499.5	-2839	-2491	
@758	-3516	-3378.5	-3526.5	-3371.5	
@759	-1609.5	-1538.5	-1619	-1517	
@760	-3323.5	-3159.5	-3333.5	-3027	
@761	-1730	-1634	-1740.5	-1619.5	
@762	-2197.5	-2059	-2269.5	-2038	
@763	-3359	-3132	-3364	-3104.5	
@764	-3704	-3648	-3760.5	-3641	
@765	-1494.5	-1430.5	-1499.5	-1419.5	
@766	-2878	-2701.5	-2884.5	-2674.5	
@767	-1614	-1543	-1628.5	-1517	
@768	-4789.5	-4721.5	-4831.5	-4714	
@769	-5002.5	-4945	-5040	-4910	
@770	-3328	-3164	-3337.5	-3094.5	
@771	-3624	-3523	-3631.5	-3383.5	
